cluster_id,size,volume_score,primary_zip,earliest_date,latest_date,representative_text,sources,urls,source_count
54,3,0.0,7060,2025-05-30T00:00:00,2025-08-05,"Philadelphia stays on the Trump administration’s new, shorter list of sanctuary cities - York Daily Record. Philadelphia stays on the Trump administration’s new, shorter list of sanctuary cities York ",['Google News'],"['https://news.google.com/rss/articles/CBMingFBVV95cUxOa2EwS3piYkNQb3V2ZHpWaFBFV0J1cHdLSmhJWjJWMDhSTnR0REdOZldHdTNhUEJ3U2V6eEhyNkF2Uld6b2N3VXZ4anF0QUtGdDVtalV4bXJKM0ZvRzdrQjBIc29RN1FyMkgzb3hhRUFwRkRpejU3OXg1Z2RBclB2MGFtWWtFR3p3aFVNN1VVb0VoUERxUmJSZnplMzR5Zw?oc=5', 'https://news.google.com/rss/articles/CBMizgFBVV95cUxQWjJXVi1VQlR4WkY1Yi1GQlg2MzhvQnNYa090Z0RjQUlUVjEtYlZoNHhnNlFBc0tCTnlXRF9RMzByOVBzRWh1R1lPSENwSWNSUHFBX282dUNLcGk5R01fRWhCMGpDWGZXc2d5cks4SEktcGV4ZU9ZcV9tMk1mb09HWjEtMUhDSENjU1lQLVlDNzhCVkJISEI2VjJKNkZkODBxTUZvS3hma3UyVHFwWDd3R0JZb1MzbGduN1E1RTFMOUhPdWctMWlXQTFJaW5BZ9IB0wFBVV95cUxOSXFoUXI2UlpVNFl5OXFHa1pBaG4yN0dEalA5SU53SlFnWXlfSEM1NlFzbXJlaXh6NFZ4TXBsMDNyZkFCRnY3b2pGMzBtLXcxVUo0VS1DcEFVck1KZC1WSVkzWmpOMDhBOXJESHc3M1NjdkJZdTRvRVRQRFVHM2NrQ0JWaWJCTVFiOEMxSi1Qclh1WkxrSlBzSFR5M19XNHBEU2VHSWVFYm1rdk53X2FocXJWZFV3Q283MW1pWUJPSXJXeUhVMG5uUngxelRIb25LeE93?oc=5', 'https://news.google.com/rss/articles/CBMizgFBVV95cUxQRy1uSmtGdUQyaDNnZGxBdXZ6eVp2T3ZRUXpUU0p5bFZ2TjMyNS1kX1FBTEVNN3lIYzM2OHM5eURuYkRpdC1xQjlmTkhoNFZRdWVvZ2xUTUQ2ZGZINS1aQ1ZkbFBJeWhyZ1R4aEpZTVkwenFsWXcyT0xrTWZxTElRZTlRbURabFowc0NScGpQV3hGQU1VZzItcVJ3NGxEZ3k4UkRNRm5Gc2xfM21lOE5GVXRyaWVjNXRXQ1N0c3Vzb3lQVDBMUlFQTW9pLUtWdw?oc=5']",1
17,2,0.0,7060,2025-06-12T00:00:00,2025-06-12,"WATCH: Governors from NY, IL and MN testify at hearing on 'sanctuary' policies and immigration - PBS. WATCH: Governors from NY, IL and MN testify at hearing on 'sanctuary' policies and immigration PBS",['Google News'],"['https://news.google.com/rss/articles/CBMizgFBVV95cUxNbXJIUmtEVDFqMS1GeHdlSjE4aVl3N2wtQlV3OHdESTNqVHYwN2dSY1JuX1M1SmpwVlhuSy1zSXFUUG9zQ3cydUpEai1QbmRLM3JNQjNlVVZ0bElPYWtSNzMxeEhrYVJkSXhpcTA2RGZvaWl3T1FUUnY1OGRZN3pYZkZubnA4TG4xd0xLS2drcFhHVkNuVDdZaldrMzZxa3FmZGhwVVRXeUZ4aTdRYmF1czVCZVRmY3FuazJSTXBxdktxQnBVVEN3LUh3M0poUdIB0wFBVV95cUxNbGIyeE5vdklvSEhDaFRYak5NTGtZbEtBMzlDMHN5Y1AtMWlGdk9hNkF3S01wR3dxTTgwLThGODJKSzhIZnhCTkNsWmN5NXNFX1NiQlJrNlhQeGJOLUJibjR0NUx6LVZzUFJBNzQyQ3gtSTVLRE4yc28xVVUzUmtGemdJTDhoWGVyMUZNZWxzSnBSc1d0Y1dYLTlqRHc1LWhwX1dJV3VMSXdhMzNBYWJvZ21NdnN0ZTNmbmtyZUlVZ3h6MDdKZjZSd2tEdTlldGozbm1J?oc=5', 'https://news.google.com/rss/articles/CBMi1AFBVV95cUxNZS1Jcl9zSUZpeUlFSkhlcjAwbG4zUVlTWW1DSjR5RzZkY3lISEhJc3BocFFDNzR2Z2hCT1VFbTkyZVg5OS1oRzdTTGFrYXJxcm5NVlFuYnlBT25ySkVaLTF2SkN5T0xPclBCRXdEMGFTVy1ubFBaUzBjbE5faUhJUi1NODh4Ull5OTZvclQ5aUZJa3JsbGJvNHBZQjFHdVJzZGlvd3lxOUNnYzd4UWYzb09tdEpVcWFxbWhXNWx0emg1VXhrZHNMeTZ4YjFXZjh0WFY3dtIB2gFBVV95cUxQdlhleWFQTF95MzBtVVJmQXJCMnhkU0xjdGQ1WkpfMUNBUW5PVklQczdSYWdGSmFad2xqbVVSNVVQVWNxT05QSEgtdkExM3hIUFpmSmh1SVhIb3N4UzRQR3V4ZzFMcS1VYUlEUklZOHlCbFNKY3lLYkFDcFIxcktlekFSU0FVNzhyQVdWNU9LbWFVanhPaEJ4eGdScmFyd3hJdmVubmtlc2xySFB4WmJGdWdwaFR4LTFQenhDb1ZNS0NBY3VtR2F1TG1QVXk1NjJBaEI1ZWd3b0xDZw?oc=5']",1
77,2,0.0,7060,2025-08-23T00:00:00,2025-08-23,Judge blocks Trump from cutting funding from 34 cities and counties over ‘sanctuary’ policies - WHYY. Judge blocks Trump from cutting funding from 34 cities and counties over ‘sanctuary’ policies WHYY,['Google News'],"['https://news.google.com/rss/articles/CBMijAFBVV95cUxNSEYyUlpyUEtfQUJvUEo1eHZnY1JJMDNkWlBkTnJzalRrQ0ZyLVlTbmpvalh5Yl9XWUdwMFgyLVN1Mm9vUmNJaWJmZDNYSlRBVUpMam9CVzNMSllPM3lscDdFdHluY1BUY3V3cVFSdUVhTnNZbTVWRjdoNjFlM1ZWRkxSbzRqZDUxZmdRUNIBkgFBVV95cUxPRTA0Tkt0YTV6MDJDYnlJLXVNa1lsMFBzSEVQSVBZWXVickw0WUNYSko5SWRkTUxrbFRfeU9QRi1ucnUxTTE1Ml9wbGp6WkRXTkotZlBhMDM0MmV6cjNiSEdiUXFTaXhReUFRNmNHVjZtTW9rY0FTU1IwZkR4TlBVTi1hSTM4ZGx3SWpsbGhTNTlBQQ?oc=5', 'https://news.google.com/rss/articles/CBMioAFBVV95cUxPaGxpT2RaM3JWNllHUHdGWUw5cUpJcnFKV0szTDRab29JSDYyYTNQSE0tazZobG5EYU93NWtvd2xKOUt5M21QTzc0alJ4T3dhcGJQSlRzTmFIenV1bHh0aG1JUGdsYjdPUUhLTjFBTjB6NV9SSmRLbmV0ZGFaNFBMMVZKX0M1eDNSWV9RRFFnbTFSVDMtcU1nS0Z2clZqdjk20gGmAUFVX3lxTE9ackw0OW1GQVJhRnJuVnRwdkJLTmlhenhoS2NGUlNlY21xa1FqalVxX0lyRTRZb2F6RWFQZ3JhZldwVjJGME1HNHZmMnNWOVRqMlllOU9EeXlRYVV3dmlpZUdNNldsOHFQbXZFMXhzNjdROGJxei1oNXJ4bDZCLVRUaFBXLXVsTUNwcnFLU0QtNlY3dGtCUFJRMlhvTk1mX2NteTFva3c?oc=5']",1
63,2,0.0,7060,2025-06-03T00:00:00,2025-08-06,DHS removes list of ‘sanctuary jurisdictions’ - Police1. DHS removes list of ‘sanctuary jurisdictions’ Police1,['Google News'],"['https://news.google.com/rss/articles/CBMi4AFBVV95cUxQZHRkYUtUSnpTald4MU52X09MTGpYR0xPQkhtbEtMaWNyUVRYdUc2akI5bUxBWEc2dmxOdFAtaVd3Tm0zb3h6MjBpMHVzRXRWVWRDRFB2S3BKNHhkNkFQN2FESVhLdFNsUG54MXJCRDZ5dTlNZFRPNENpd3JzWFJHNnRTeHFWVW1GR29PdzZQVXVzZzJJX0NtMTJWZUZ5TjhPMDZUU3dsOUhvM1dSdjlrUDQ3RHRoXzdESlNjU2FHckRMblFrYmM2Mnd3OTFHY2EwMlpYbUdabnMxUThOdXBYcQ?oc=5', 'https://news.google.com/rss/articles/CBMirgFBVV95cUxPSGNaMVhPMjdRajVYX19icjU3VjdBcDJCdENYYWdTZUUxZFFCbGFUX1Iwa2s1RXR1WWJxbzVTcnJtbDdrMFI4b2NkUm95dzBrd05pcWRycXliWUhXU3d4Yzl3YzJDNjdEZi0xRkxIYm1POUFYNG42ZTJtSU9nc0VhZmhvTHdKOFdJNm91NkU4b1I3c0FzY0U3cndnWHVob2hlanlLaXptYVZkaHUwUEE?oc=5']",1
85,2,0.0,7060,2026-01-13T00:00:00,2026-01-13,'Fraud and crime': Trump to halt payments to sanctuary cities beginning Feb. 1 - thenationaldesk.com. 'Fraud and crime': Trump to halt payments to sanctuary cities beginning Feb. 1 thenationaldesk.com,['Google News'],['https://news.google.com/rss/articles/CBMiiwJBVV95cUxQYkx0TmdFN1BrbFBfTDFRekpFMTI5OGE0S2wwXzhnMG1QdmxONG10c2ZFUWkwb2FkdmxnVnlxWXV5cFBnX2FKQm1TaHRPRWFpUjZTWjRjNnlSMFpNdE1SZjhjSWVMZ0ZMcTBWaG1FS0tLdUw1T3ZONG1JUW9mYXlWekZQSWNRSVpRQXRQLU1PNzQyRTJESGcwN1FkakQzdzdqd3o5amtsNTZ6M1JFU09UbHpzZS0yOVV4cGFoNjB6ZFNjdnYxS3p1b2tQZFc3SDdIMkYwUDJWdmc1WVlidnVWOV9XdFlSVWk5RU1lSGlyTkZTUENwN3h0WlBaYWFNUUwzUG4xb0pHTlZKZjg?oc=5'],1
87,2,0.0,7060,2025-05-30T00:00:00,2025-06-02,"DHS names 21 NJ towns, counties as ‘sanctuary jurisdictions’ - New Jersey 101.5. DHS names 21 NJ towns, counties as ‘sanctuary jurisdictions’ New Jersey 101.5",['Google News'],"['https://news.google.com/rss/articles/CBMiYEFVX3lxTE5GQjBOY3hnT0YtRTJCYy1sM0dfV2drY2dRYWI2V09GODJ0UWFEb2F0NEFzek9obDFkbDIzdzNYamV0S3RWWXo5V3pqWGNNMURIamlZOGlDUVcyNjYzX2lTMA?oc=5', 'https://news.google.com/rss/articles/CBMihgJBVV95cUxOT2ZUNFlESXdUVFBWU3Y1ZXRJd3Jzb2tBdmg0UTZSUjlUNUFVZUtGQkF1OTNLOHZnUTMwenhkd04wLVVORHpheUlERzl5c0NLSEhacS1GRmxzd2NIV05TTlZhTmRyX1BPZm5CMC0ybGJ2b0xDRlJtRWdFVzRmeFVkY0NZMTE5Mk1OeGU2bVhTZzhlNFp0WmpBd3U4VlZsU3l5ZjJEMkdBSUZwNy1oWXhzUE5VaUpWQmhfMlZkN2FSY2xuVDBOT1d4X3I4OFJiWktFWklxQlpvWkZqaEc0OXdWM1BIQllLNktJRVhKVFR3aUFVamJpS1c2elV0a29jNmJKS3lnWXdR?oc=5']",1
2,3,0.0,8401,2025-06-17T00:00:00,2025-08-27,Six Months of Trump’s Immigration Agenda: A State and Local Snapshot - American Immigration Council. Six Months of Trump’s Immigration Agenda: A State and Local Snapshot American Immigration Council,['Google News'],"['https://news.google.com/rss/articles/CBMipgFBVV95cUxPbjNoaUpBUDk2ZkpGYkJESGpnS3RvTHl3UEJobk5PMU1HczZVTXFZWC1oc25WR0o2QXV6TFZCSFBiS0RZOUJEeG9yRFZLa1B2OU92VUZ0Z2tSQXBZbTg1V3NKOFozV3lZM2NYY0s5RW5oWnFxbTNGNnV2UjJ1U2pIY3lyZDIxM20tTUFoS1B2b3JLdW1nbHdDbVhCLV8tWm9PZjI4cVJR?oc=5', 'https://news.google.com/rss/articles/CBMitgFBVV95cUxQTkZ2NHY5RUoxNzkwbm5kMmk2YUU5d21TNFNVQjlXcGsxbkJXTjVTVGNoQTNRMDlmQk9IQW4zXzlhVkhXYmhCc19TSGI0ZnRiOFF5Z2o2RUpCTy1kWnZVMURkRl9zS0JLZVIySTFKdVVwWEtOVHdiZFRIU19xNDJxdDAxcDJlWk9oRElMbFBMNzBzRHFfTTVWUTB6ejI3MnVoSVVxV2NidjkzX2c4VlhqdmZNVTZzUQ?oc=5', 'https://news.google.com/rss/articles/CBMimAFBVV95cUxQT0VzOU5MdjQxa3FZOGx0dXRjRV9GQnJaemtBVXFlUmEtVGI2RkZQZjJkckpjNlVBb1Z4bDNwM0dkRnZoSE4zb1BGcTExYmI0b082NmZtd3VXVE43dU52TXVHRWJGOWwwUktZMTlBOVhKMjVzRk1LNlpQT3hzOXhUT3o2WUVOYW5aVGJWdEJTQkdyakk5V3Rzdw?oc=5']",1
91,2,0.0,7060,2025-08-05T00:00:00,2025-08-05,"DOJ publishes list of 'sanctuary jurisdictions,' includes NY and NJ - FOX 5 New York. DOJ publishes list of 'sanctuary jurisdictions,' includes NY and NJ FOX 5 New York",['Google News'],"['https://news.google.com/rss/articles/CBMihAFBVV95cUxOVmpveTlQNUhxazVZanhwRDZGYnFBbGttSWlFQlc3YXpZWS1DcGgzd0VFamo2VGUtSXRidTF6Q3I2UmRvNUpjcDQ3ZTI1V0V2WmJ0YVhVVFB6cllKM3NNSjlfcGNmdUVGSkpXcUZVblBSOWF4Tnk2VUpRdGg0ckJVbHhoQUnSAYoBQVVfeXFMTV83TU9LSGFkYU9qWWpGd3ZWendTb2NjR3YyV1N1R21zZHJWVXo2bTMxSkpmdzdteE9zUWJSS0xXUHBDNTZQNHBwUHQ0X0tZYnNwZHdWMEJ1LU56ZmdnU3lxQ0t2Y3BjU2M5Q18zV25NMzdaM3o0MmZLcjhVckppWFFKdHpJZ2lpQmlR?oc=5', 'https://news.google.com/rss/articles/CBMiwwFBVV95cUxPSWwwT01OZXdrdkJpMHU1ZFU1OTNXNFNuWVl6bjlkaVJCSDdwSzFQSGxoSGNFWlJqbGdvY1BRSy1tVHFqdF9YT0tFX3U3aTRESFRUVzZURkM3M1EzT0Y3UTZjYWltUzdycWU2dzBVTkpyQVJlS2NabkJmemRMOE1nd045dlh0TmdrY3BiNWJwYy15SkZpS1IxZFdGT01VMUItcEtqTk9yaGZDQTR3U25ETUE1ZGF3QXpMMEVucXFVSnRYNzjSAdcBQVVfeXFMUFpkVnRjakMxYkJQMlh2eW5HbWZZU0RUcjh4SDY0MG1RSkJMN2FFU1hCdE50alB2eFFwbFJFRFVYWTVWckJyS2RpX3J5bWp4ZndqRWI0UzNpQWdtVTJtdU1GUFhiMWt2ekd3bXdWSUdMSzdYX0lSVUhsbF9NUmp0TEV1cmdpUzZPRDBJQUVkdlRrYUdUeXV0VmU1SjJ1UGtfejdVellmTElxOVAtV2F1Ul9sZldqSE5mX3d0UzFkUTBGTnFYRGNReXNKeXMySHlVREpyaG1fOFU?oc=5']",1
88,2,0.0,7060,2025-08-05T00:00:00,2025-11-18,Trump Targets NJ Sanctuary Cities — Again - Patch. Trump Targets NJ Sanctuary Cities — Again Patch,['Google News'],"['https://news.google.com/rss/articles/CBMiowFBVV95cUxPOWFtOUNzTFBXWkp4djhWeTFnanZiVXpFT0R1Q1E0MVBYaDF1eHV1VjF2ZktrU3V5d3NSWTlBWTlNRFFkTW9kRWgwVjJiNW96RlJFTVhlZmxIOFVBTFo0LXk0ek0tZHhCY2E1U1pBbTEwM0NXaERKczBkSlBibmE2MzJmWVhkMG5vZWgyRmhpTXJmR2Z4S1QzZWFqblZXM29HZUNF?oc=5', 'https://news.google.com/rss/articles/CBMiqgFBVV95cUxPMU9QdWdjQm5ycHNiUUo2WGt0UDViR1BPeFNqWkRLQ3ZVYWc4REdXckdJa0pBOWVyVGRJTWtJTHRseGdBMTJwS3VrbEtHOVdQZ3VSWTFRUmdyTmdUbFZQcGhLa0dtS1NhMThQSDVaX0ZNVU44QlpIYlJ6VEk0SVBpZHJGcFNxZ2hrZnd1cXA4LWFPb2xFVDZYWVJueHd6ZHFyZmxqcmdIS25pQQ?oc=5']",1
6,2,0.0,7060,2025-05-29T00:00:00,2025-06-10,"McIver, fellow Delaney Hall Dems come to sanctuary cities’ defense in letter to Trump admin - New Jersey Globe. McIver, fellow Delaney Hall Dems come to sanctuary cities’ defense in letter to Trump ad",['Google News'],"['https://news.google.com/rss/articles/CBMixAFBVV95cUxNYnk1WmZXSnE3Ujh6MmxuNjhQcDlQQ0J1QU5qNTJQODg1bTRuNmZpZlk5SnMxeFdFYW1kZTljYlJzQnp5b2xOdWZ2UkthODVGTjlaUWtTOUh4N3diTWo1T3kwUWc4a3FHNWtXaTlMWHZlUGkzZV8xR0N1V2dlT1ZaQUw1V3k4eEIyN2hhaUt3Mko1UkJ4MFVrajV6TjBCX0JZQ05TLThOWFB2ek9mSllPUlg2ZzQ3eDNVZlV1elNyOWMwWDRm?oc=5', 'https://news.google.com/rss/articles/CBMi4wFBVV95cUxQdDlSY1h2WTkxemlHZV9fSUJvekhQcHp0YjhKc2VwcmpWZU9Ma0d3bmVvcGVJZXRqeFFGajJ0anM0UkdLT0plX1B0RjJ5ZE5nMGhVRlpjRmY4UnExRFVvN0J4dFVqemNwRTRIblMxdnhNaTVhbG82cHh3MzFJWWhaRFNJeFQ4cW5LOHBNRndMenQ0M3dTMDJkZUtycmdfSGQ1X21rWXd2N1pwSG5oM1dUNXZaS3VaZlViTmRiNnhlcnF1X2cya3FpbWNSQ3h3Q3p2UGY0MDRoeGZ4VlhBeHRzRVhzSQ?oc=5']",1
78,2,0.0,7060,2025-09-05T00:00:00,2025-09-05,Trump administration sues Boston in the latest escalation of its confrontation with sanctuary cities - EL PAÍS English. Trump administration sues Boston in the latest escalation of its confrontation w,['Google News'],"['https://news.google.com/rss/articles/CBMi4AFBVV95cUxQenRuOW1PSkg4NlRMRkVxUUFNdExSMU9leTRCYkZWd0liU3Z5WUVaSWFzXzBBazFaRnMyX2Nsa0gzVFd0VTA0RDhLYVBlLUFNQm9ZbFFBRndEbFc2WTh0X0RQbHJ3TUpVclpUVWw1MHA4S1BEYURXZGM2Zm4wQkc2d0ZUYkV2QUxoN3ZPSUw1bTBYZDBneEFHQi1fU3YwTV9LOVc1OE1jNGZraVZ6SUdtNVZnYW81MWtMT0MzLVZRaC1lUkdJQ3FKbU9ERDJZUW5SZ0pVdWpFaVVOUTZUU1R0OdIB9AFBVV95cUxPRExnM250Nk9hN0hTM0t1UFNmb1poUk1FWm5Qd2ttMjRybzY3bklpTEhpa3NCeVFNd0toNEVvOEQzcjJMZUMwcHFVdWtucnUtc25DVFZ1Q3NpR2kxZ3o3YzFKMU5QMFZfZ3Q1M1d5eTltSVc1dGF6V0ttdlpZU2U0RGtUUVZIMmprSzJ0Y3RhbElhc2x3bmZmZTRHejFWYVd6MHhIdUNTdjh4a2JlblMyZmZZeXpsWWxpMHFfU2RpclZqdmF6VEJoSTdZS3EycVNNVkJSejd6a2xfd0U0NVc3eXotTms5d2pUMWhpQWh4b0I5bUpB?oc=5', 'https://news.google.com/rss/articles/CBMiswFBVV95cUxNY0ZNMm40NGFvVWU1YldhNDRNcml1UWxENlRVcGtzNDZMQ2hFS3phMW5zN3Rob2E1U2Vzc3g3NjJxLXFoaEFwMzdVMzdzZTM4LURNRlp4SEt2RmZFbDFkbEJaMVN6c0pLWjdOV0pNWlRERXllWl9SQ1NSM2lSZzZUX3hzLWR1cnFDQllwcnlUOHpLeGpNRS15Rmc2Qy1VcDdRRVlWR3A5d3U0eFZNaktnckxMRdIBuwFBVV95cUxOOEZVZGhaOVV6cEllc1dzMUJPeG1ZSC1XRWlEaGZWQ2xnQjNMYU9ob0ZQQlh1Y3hJRks3TnFYblZHU3lRV1pKVk50VWpwVVVNSG9xTW1QbjF5NFYyQWJuMjhxd3M5M2o1RDMtcmhvc0NtRnM5VGgySjBtNkNUQnNkbXZTMnMydVBOOWg2LXByT1JhWVVOZkc2aUhneW43REFiUUFXOXFhektDQjVKbFZsakRVOS1TTTZJUlRR?oc=5']",2
57,2,0.0,7060,2025-08-08T00:00:00,2025-08-13,Is your community an immigrant sanctuary? See Trump's new target list - USA Today. Is your community an immigrant sanctuary? See Trump's new target list USA Today,['Google News'],"['https://news.google.com/rss/articles/CBMivwFBVV95cUxPckhxdzB4TnBaMThFZnlyZVR6NDEwbXc4N3BMYUItZ0ltX0UxSlExV25xMkpOWkVaYW5oSFlHV3R3eDlFQUFycElWa3NhaFpzem9iRlNId0lXa28zT3JtUE9QTTNfUWVfdjNqY2ZTSE1PZFNlQWJpY2RDbjV0dkJRYkt0VnFkV2JXQ3A1ajdhWktsdGpRa1d1S1NleVo5SVBpSmh2WTFlc2otdTJrNnJ3UlpkcGIxcDBvLW9FdFU3aw?oc=5', 'https://news.google.com/rss/articles/CBMi1wFBVV95cUxQdlNSbWRBQlQyVENFSXZSTHlHYXdsNU1lc0ZRcTF2S3NMMWlFQ3g2d2xkaUZ3aUhjVjFqNEFTdmoxdWpCNF8wd2trSVpaanRlYTlqNS15SmtTSHpZYnlqQnQtZmFGZWw4b1IzUnJJaGhTbVR6dUxMcjBrVUN5VWNmZWcwdS1MVDIwWFprUkZHNERJRlB3SW9oLWRtU2d2ZUZwUUI3d0pqWWxSSGZBUWNOMVFuT1ZlVGpGMEkzUUQ1eW1MdkIycEo4OXpxWVZuOW9kd2s0U2t0RQ?oc=5']",1
12,2,0.0,7060,2025-09-24T00:00:00,2025-09-25,"Dylan Lopez Contreras: NYC high school student has asylum case denied, judge orders he be deported following ICE arrest - ABC7 New York. Dylan Lopez Contreras: NYC high school student has asylum case ",['Google News'],"['https://news.google.com/rss/articles/CBMi4gFBVV95cUxOT19FUjNsaW5ZY004OGJYc0RhZTdNRlA4RnRCLXJTTTRXZDEyR2MwZWdUY3FPNk1kV25SUWpCWThOckNwdl80Vi1RZGZyZVNpYlNoWEthVG5xN2hfVEdZM0NPcFZobl90YjgxMm1XQUdqZkpLaHVJZFNvNWdxZ2JKeEQtblZOSE5rZ21WZ2JLd2h0MHU2RW45aDhhS0ZtNWprNzc3cDBGSGYxbHMtaTNWejhnYV9Jem1GMFFMWnZmai01UU5Oc19xWm92bkIyeE0yOWY0R2NaU0JQMG9lTFduS2530gHnAUFVX3lxTE5RWGExMFNJQ0FVRlY0eDhZaF9fS0U5R0FqN3ZTWWRiRmtLOC1IRXRTSDBPQzAxcGZyOTY2cEJRRjBBQkFFUlhYSk5vVC1QNF8ySDl1NUo4a1lYZkplNU1zUFphRXpzT2NSRHFJRXFnN3JPU29PT2I0Mk5WS2NWNUI0OUJZak5GOTRjRUpiT0wyRFdVV2xQSVItWlg5YTg2SkNKNTBWYVF1bGRwcV9QWExURFRjc3d6N1NmSi12YnZsR1YxMU5uRFo4YzY1NWhKbnZfSjNZRmhmcFo4UG9aQ2ItN0Q3X0J2VQ?oc=5', 'https://news.google.com/rss/articles/CBMid0FVX3lxTE9UN0ZhZ2V3VDJkS3VubW1ORENqXzBPbTFPanBsYlRNbElfY0NBbGYyT0lVWjI1M29jNnFvd0hkUm1Hc2NzNHhaMExmaXhmNFN0WEFHa1lfaG1LVnd4ejRzZENkT2ZSZXlGVjZQSHIyTHN1RFRsVUJ3?oc=5']",1
36,2,0.0,8401,2025-05-29T00:00:00,2025-07-22,"Trump admin, judge battle over order to halt deportation of Columbia U. activist - New Jersey Monitor. Trump admin, judge battle over order to halt deportation of Columbia U. activist New Jersey Monit",['Google News'],"['https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcm9peW9kZjUxeVp0WUdib3VnX3I1MWlYVEs3YjVJcmE3cWxlOUtMa0gwMjhaZ2VySEZJRFBxRFliamhqWTRUZFJlMXk4bFlZcnN2ZjhFaFpIZEFVc0NHRFNDMmRVVWE1akNLYjVIZk91bzBhQ2QxTUdYa01IT1hiLU9sbFJqR0FxMXVUYkNjdkxwZnM4d3VQb1NnZ0FYSlJTbG9fVGc5WndqSFgtNHBvaExXSzlGUk1XdlE0?oc=5', 'https://news.google.com/rss/articles/CBMi1AFBVV95cUxNblRCazk0RlNiNzF6UjdCck1ZZEVGSDU3SWl6d3d0R0VibG9Bam5NQ2NoNmZWRzVPVXIweHlKTWN4ODZoZXhjeXpLMUp0NjVSWWFVTENXczJycGpQQ0N1S2t0UktJZnFxTnQzZlA4NUJjTlVCNmVoMlNNRXNWdk5CU3liN0FvNWdIaHA1bzdOYllXMW9zZDZ3T1ZydVVKR0g3UzQzUjF4MEg0djJ0T0hOel9yQkgtOXhlLWlpSmozYW5LdFhtWThLNDluUzR6SnVKT21oUQ?oc=5']",1
37,5,0.0,8401,2025-03-19T00:00:00,2025-06-13,Judge rules Columbia University activist is eligible for deportation - New Jersey Monitor. Judge rules Columbia University activist is eligible for deportation New Jersey Monitor,['Google News'],"['https://news.google.com/rss/articles/CBMitAFBVV95cUxQUElDRHozZHV3MmE4WTVzODRUZzZRRWJSdlZ2YVEwdE1sZXVBU2pBYzVNUEI2X0tidjN1dUpXTGxaaFNGMTVYYl82U3diVzctbkJiNVBmZUZ5WHNzbWV1bWxpelFQVGdvYk02Zy1UUzB4MGhqeUJCU25qcklyUTY5bXNSaGc0OGp3cS1rUzJQZlpqYWk2c0F0X3lueVlDMVRKUDlHOTdzaUJBUkMxcG1GUTd2NEc?oc=5', 'https://news.google.com/rss/articles/CBMiogFBVV95cUxQbUJxSTZ2N1l4WW42NkZMOXhWRjlpd2xOUlp5aUlBNWNjSmx6VTNSRl81c3otRnVuZ0xTa2hQbFFoUWZyUVFzNi1lbFVSanFNb0xKWVVQR1ZHWEdrZGtWNkFwbm5Xems0dU9QNU1NSEluU2s4bkUtd2RKM0ZtdXZtd0ZUYWk4aHNza2ZVTDB2MVZVYUdGUXZJS19xU1ZEU201M1E?oc=5', 'https://news.google.com/rss/articles/CBMisAFBVV95cUxOTG5feThCR1lvRTRfcGtUOUxRbWt3OVFnQkh3VG5OakZrX3p1YjFQWWl4QXBvYlE0anhxNzFwODhSNUZ4djM3OTlpbVJwUEVqZ3pRRmR4bTEway1mVWJtS1hfSm5ZYmpSd1dSckl3RzU3YkxWdnRkWVpZazdoVWg1ckg2Z2VPNExQUTRsdUNjWk1LR1FYWUhEYzY2V1F1NGFmMHdpVUdIQlltT0tXbG4tYg?oc=5', 'https://news.google.com/rss/articles/CBMiwwFBVV95cUxOMUV2NEZrd2ZYUERKNUo0bzA4VWdkN2tqTXJfaWNYR3RkMGV0VlhFS203QWdtQ3R6R0hGenVLQnpfTGhhRXJhY0NWREVqSUx1d25FRHBWQXV5YzdJVURNN0Z0eURSNEM4U2VYcGh5SDZ6M0ZDX19XUHNnZjd6MWUwbGc3eUtVOTZReC1qWHJ1am5SQjVCcUx0TVh3WFRldzhuUVBCREFyc25HdnYtZjBuaHd1eWRKVzRpdHVkUm5RVW9EQlE?oc=5', 'https://news.google.com/rss/articles/CBMirgFBVV95cUxQMzdKUTN5YjYyNm9FQ0Rxem1DU3R3aS1fZWhUNVpHMjVYcHkwS3VTTEVsdlVjVzNoUW5vWUEteXlxRU15UW5tejhwREpRRC1SX3VDWS1aQU0xWFloTGhoQ3o4eE5SWEpzSGNjR1p1RjVDU0dGM0pNRVlkVEtRcjJXaXp4WVhuNWJmOHdVY2lvMUk4U3ZzUGVmNV9ZTVNNb09HY0dvQjdaREhFNVNsdWc?oc=5']",2
